SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-31-2017,Single Family Residential,2255 NW 17th,Corvallis,OR,97330,320000,4,2.0,Harman 4th,1485,7841,1967,227,215,,Sold,,,http://www.redfin.com/OR/Corvallis/2255-NW-17th-St-97330/home/25922629,WVMLS,721672,N,Y,44.5895759,-123.2724857
PAST SALE,,Single Family Residential,626 NW 14th St,Corvallis,OR,97330,256500,3,2.0,,1280,4792,1920,,200,,,,,http://www.redfin.com/OR/Corvallis/626-NW-14th-St-97330/home/25924746,,,N,Y,44.572599,-123.2697789
PAST SALE,,Single Family Residential,1311 NW Garfield Ave,Corvallis,OR,97330,235000,3,1.5,,1255,10019,1959,,187,,,,,http://www.redfin.com/OR/Corvallis/1311-NW-Garfield-Ave-97330/home/25924906,,,N,Y,44.5832408,-123.2673991
PAST SALE,September-19-2016,Single Family Residential,1225 NW 13th,Corvallis,OR,97330,325000,3,2.0,Dapers Town & Country 195,1778,6970,1952,573,183,,Sold,,,http://www.redfin.com/OR/Corvallis/1225-NW-13th-St-97330/home/25923970,WVMLS,708054,N,Y,44.5778495,-123.2667083
PAST SALE,December-27-2016,Single Family Residential,1153 NW 11th,Corvallis,OR,97330,197500,2,1.0,Corvallis,884,9148,1941,474,223,,Sold,,,http://www.redfin.com/OR/Corvallis/1153-NW-11th-St-97330/home/25925097,WVMLS,712226,N,Y,44.5771253,-123.2638642
PAST SALE,June-30-2016,Single Family Residential,1221 NW 12th,Corvallis,OR,97330,259000,3,2.0,Drapers Town & Country,1224,6534,1955,654,212,,Sold,,,http://www.redfin.com/OR/Corvallis/1221-NW-12th-St-97330/home/25924940,WVMLS,701724,N,Y,44.5775774,-123.2644574
PAST SALE,September-9-2016,Single Family Residential,829 NW 13th,Corvallis,OR,97330-5954,225000,3,1.0,Job's Addition,1056,4356,1979,583,213,,Sold,,,http://www.redfin.com/OR/Corvallis/829-NW-13th-St-97330/home/25924559,WVMLS,707043,N,Y,44.5738792,-123.267601
PAST SALE,April-7-2017,Single Family Residential,1232 NW Grant,Corvallis,OR,97330-4609,273500,3,1.0,Corvallis,1270,7405,1953,373,215,,Sold,,,http://www.redfin.com/OR/Corvallis/1232-NW-Grant-Ave-97330/home/25924569,WVMLS,713763,N,Y,44.5794087,-123.2655276
PAST SALE,August-14-2015,Single Family Residential,1325 NW 15th,Corvallis,OR,97330,334000,5,3.0,Tinkham Tracts,3006,10454,1955,975,111,,Sold,,,http://www.redfin.com/OR/Corvallis/1325-NW-15th-St-97330/home/25927918,WVMLS,691633,N,Y,44.5786496,-123.2689509
PAST SALE,,Single Family Residential,1320 NW 12th St,Corvallis,OR,97330,206700,3,1.0,,888,7841,1954,,233,,,,,http://www.redfin.com/OR/Corvallis/1320-NW-12th-St-97330/home/25927942,,,N,Y,44.5785737,-123.264993
PAST SALE,,Single Family Residential,1241 NW Circle Blvd,Corvallis,OR,97330,156000,3,1.0,,912,7841,1966,,171,,,,,http://www.redfin.com/OR/Corvallis/1241-NW-Circle-Blvd-97330/home/25928067,,,N,Y,44.5888976,-123.266543
PAST SALE,May-3-2016,Single Family Residential,1510 NW 14th,Corvallis,OR,97330-4665,381000,4,2.0,North Gate Estate 6th,2178,10454,1962,712,175,,Sold,,,http://www.redfin.com/OR/Corvallis/1510-NW-14th-Pl-97330/home/25928138,WVMLS,701842,N,Y,44.5820447,-123.2696889
PAST SALE,May-25-2017,Single Family Residential,921 NW Sycamore,Corvallis,OR,97330-1530,208321,2,2.0,Highland Lawn Acres,948,8712,1960,325,220,,Sold,,,http://www.redfin.com/OR/Corvallis/921-NW-Sycamore-Ave-97330/home/25916934,WVMLS,717002,N,Y,44.5903161,-123.2565468
PAST SALE,April-10-2017,Single Family Residential,728 NW 16th,Corvallis,OR,97330-5713,218815,2,1.0,Jobs,884,4792,1950,370,248,,Sold,,,http://www.redfin.com/OR/Corvallis/728-NW-16th-St-97330/home/25928519,WVMLS,715309,N,Y,44.5739618,-123.2711991
PAST SALE,May-20-2015,Single Family Residential,734 NW 13th,Corvallis,OR,97330,177500,3,1.0,Job's Addition,1165,4792,1904,1061,152,,Sold,,,http://www.redfin.com/OR/Corvallis/734-NW-13th-St-97330/home/25928549,WVMLS,688798,N,Y,44.573401,-123.2682887
PAST SALE,,Single Family Residential,1315 NW 13th St,Corvallis,OR,97330,235000,2,1.0,,768,7405,1951,,306,,,,,http://www.redfin.com/OR/Corvallis/1315-NW-13th-St-97330/home/25926029,,,N,Y,44.5787284,-123.2667392
PAST SALE,July-1-2016,Single Family Residential,1755 NW Garryanna,Corvallis,OR,97330,262500,3,2.0,Corvallis,1220,9148,1959,653,215,,Sold,,,http://www.redfin.com/OR/Corvallis/1755-NW-Garryanna-St-97330/home/25926252,WVMLS,703209,N,Y,44.5860405,-123.2689683
PAST SALE,August-1-2016,Single Family Residential,984 NW Cleveland,Corvallis,OR,97330-2148,225000,3,2.0,Corvallis,960,5227,1961,622,234,,Sold,,,http://www.redfin.com/OR/Corvallis/984-NW-Cleveland-Ave-97330/home/25926277,WVMLS,705218,N,Y,44.5857319,-123.2618983
PAST SALE,June-24-2016,Single Family Residential,1528 NW Terracegreen,Corvallis,OR,97330,287020,3,2.0,Timber Hill SE 1st Addn,1138,8276,1975,660,252,,Sold,,,http://www.redfin.com/OR/Corvallis/1528-NW-Terracegreen-Pl-97330/home/25926952,WVMLS,703788,N,Y,44.5905014,-123.2699109
PAST SALE,April-30-2015,Single Family Residential,704 NW 17th,Corvallis,OR,97330,265000,2,2.0,Corvallis,1289,4792,1910,1081,206,,Sold,,,http://www.redfin.com/OR/Corvallis/704-NW-17th-St-97330/home/25926962,WVMLS,687985,N,Y,44.5739879,-123.2724436
PAST SALE,October-15-2015,Single Family Residential,2120 NW Mulkey,Corvallis,OR,97330,330000,3,2.0,Corvallis,1424,8276,1958,913,232,,Sold,,,http://www.redfin.com/OR/Corvallis/2120-NW-Mulkey-Ave-97330/home/25927079,WVMLS,697485,N,Y,44.5802703,-123.2765155
PAST SALE,,Single Family Residential,1900 NW Arthur Cir,Corvallis,OR,97330,305000,3,1.5,,1138,8712,1963,,268,,,,,http://www.redfin.com/OR/Corvallis/1900-NW-Arthur-Cir-97330/home/25927070,,,N,Y,44.5841986,-123.2727374
PAST SALE,February-27-2017,Single Family Residential,513 NW Kings,Corvallis,OR,97330-5616,220000,2,1.0,Job's Addition,1152,5227,1946,412,191,,Sold,,,http://www.redfin.com/OR/Corvallis/513-NW-Kings-Blvd-97330/home/25927269,WVMLS,713543,N,Y,44.5727452,-123.2749688
PAST SALE,January-4-2016,Single Family Residential,347 NW 12th,Corvallis,OR,97330,369500,5,2.0,Hoffmans,2704,5227,1926,832,137,,Sold,,,http://www.redfin.com/OR/Corvallis/347-NW-12th-St-97330/home/25927280,WVMLS,696173,N,Y,44.5695064,-123.2687363
PAST SALE,May-29-2015,Single Family Residential,1715 NW Garryanna,Corvallis,OR,97330,210000,3,1.0,Northgate Estates 2nd,1040,9148,1960,1052,202,,Sold,,,http://www.redfin.com/OR/Corvallis/1715-NW-Garryanna-St-97330/home/25928819,WVMLS,689018,N,Y,44.5851432,-123.2689953
PAST SALE,April-15-2016,Single Family Residential,621 NW Kings,Corvallis,OR,97330,215000,2,1.0,Job's Addition,884,4356,1946,730,243,,Sold,,,http://www.redfin.com/OR/Corvallis/621-NW-Kings-Blvd-97330/home/25929099,WVMLS,700549,N,Y,44.5737682,-123.2749611
PAST SALE,June-30-2017,Single Family Residential,1334 NW 10th,Corvallis,OR,97330,310000,3,2.0,Draper's Town & Country,1314,6534,1956,289,236,,Sold,,,http://www.redfin.com/OR/Corvallis/1334-NW-10th-St-97330/home/25929194,WVMLS,719136,N,Y,44.5793096,-123.2628722
PAST SALE,,Single Family Residential,1445 NW 11th St,Corvallis,OR,97330,310000,3,2.0,,1100,9148,1955,,282,,,,,http://www.redfin.com/OR/Corvallis/1445-NW-11th-St-97330/home/25929347,,,N,Y,44.5807494,-123.2632883
PAST SALE,November-25-2015,Single Family Residential,2020 NW Harrison,Corvallis,OR,97330,196500,2,1.0,College Hill Addn,793,4356,1924,872,248,,Sold,,,http://www.redfin.com/OR/Corvallis/2020-NW-Harrison-Blvd-97330/home/25929600,WVMLS,696212,N,Y,44.5711968,-123.2756547
PAST SALE,August-19-2016,Single Family Residential,2409 NW Green,Corvallis,OR,97330,319000,4,2.0,Timberhill SE First Add,1575,5227,1976,604,203,,Sold,,,http://www.redfin.com/OR/Corvallis/2409-NW-Green-Cir-97330/home/25929744,WVMLS,705604,N,Y,44.5922577,-123.2697955
PAST SALE,February-23-2016,Single Family Residential,1260 NW Oak,Corvallis,OR,97330,271000,3,2.0,Carter Rawie 2,1412,9583,1965,782,192,,Sold,,,http://www.redfin.com/OR/Corvallis/1260-NW-Oak-Ave-97330/home/25930321,WVMLS,698319,N,Y,44.5927249,-123.2665831
PAST SALE,,Single Family Residential,1462 NW Taylor Ave,Corvallis,OR,97330,265000,3,1.0,,1188,4792,1920,,223,,,,,http://www.redfin.com/OR/Corvallis/1462-NW-Taylor-Ave-97330/home/25930455,,,N,Y,44.5729541,-123.2701748
PAST SALE,August-5-2015,Single Family Residential,1460 NW 15th,Corvallis,OR,97330,305000,4,3.0,Northgate Estates,2003,19166,1964,984,152,,Sold,,,http://www.redfin.com/OR/Corvallis/1460-NW-15th-St-97330/home/25930529,WVMLS,692136,N,Y,44.581586,-123.2703491
PAST SALE,July-29-2015,Single Family Residential,1725 NW 17th,Corvallis,OR,97330,285000,4,2.0,Corvallis,1752,8712,1963,991,163,,Sold,,,http://www.redfin.com/OR/Corvallis/1725-NW-17th-St-97330/home/25930544,WVMLS,690934,N,Y,44.5849352,-123.2711079
PAST SALE,April-14-2017,Single Family Residential,1835 NW Division,Corvallis,OR,97330,290000,5,3.0,Garfield,1831,7841,1963,366,158,,Sold,,,http://www.redfin.com/OR/Corvallis/1835-NW-Division-Pl-97330/home/25930563,WVMLS,715268,N,Y,44.5864528,-123.2608094
PAST SALE,November-10-2016,Single Family Residential,1229 NW 14th,Corvallis,OR,97330-2653,280000,3,1.0,Corvallis,1235,6534,1953,521,227,,Sold,,,http://www.redfin.com/OR/Corvallis/1229-NW-14th-St-97330/home/25931309,WVMLS,710027,N,Y,44.5779472,-123.2678889
PAST SALE,October-18-2016,Single Family Residential,1460 NW 13th,Corvallis,OR,97330-4674,320000,3,2.0,North Gates Estates 4th,1464,9583,1961,544,219,,Sold,,,http://www.redfin.com/OR/Corvallis/1460-NW-13th-St-97330/home/25931448,WVMLS,711602,N,Y,44.5811158,-123.2673467
PAST SALE,September-16-2015,Single Family Residential,541 NW 9th,Corvallis,OR,97330,205000,2,1.0,long legal,1376,5227,1900,942,149,,Sold,,,http://www.redfin.com/OR/Corvallis/541-NW-9th-St-97330/home/25931487,WVMLS,692810,N,Y,44.5705791,-123.2646031
PAST SALE,February-9-2016,Single Family Residential,1025 NW Buchanan,Corvallis,OR,97330,255000,3,2.0,Corvallis,1344,6970,1938,796,190,,Sold,,,http://www.redfin.com/OR/Corvallis/1025-NW-Buchanan-Ave-97330/home/25932222,WVMLS,694170,N,Y,44.5761103,-123.2638477
PAST SALE,August-25-2016,Single Family Residential,1539 NW Forestgreen,Corvallis,OR,97330,253600,3,2.0,Corvallis,1058,8276,1975,598,240,,Sold,,,http://www.redfin.com/OR/Corvallis/1539-NW-Forestgreen-Ave-97330/home/25933113,WVMLS,709439,N,Y,44.5902153,-123.2701668
PAST SALE,September-1-2017,Single Family Residential,1237 NW 18,Corvallis,OR,97330-2621,335000,3,3.0,Corvallis,1698,8276,1955,226,197,,Sold,,,http://www.redfin.com/OR/Corvallis/1237-NW-18th-St-97330/home/25933116,WVMLS,721615,N,Y,44.5777327,-123.2717463
PAST SALE,July-27-2017,Single Family Residential,1328 NW 17th,Corvallis,OR,97330-2617,325000,3,1.0,Tinkham Tracts,1344,10454,1952,262,242,,Sold,,,http://www.redfin.com/OR/Corvallis/1328-NW-17th-St-97330/home/25933119,WVMLS,720169,N,Y,44.5788086,-123.2710537
PAST SALE,November-12-2015,Single Family Residential,1140 NW 16th,Corvallis,OR,97330,345000,3,2.0,Corvallis,1432,8276,1949,885,241,,Sold,,,http://www.redfin.com/OR/Corvallis/1140-NW-16th-St-97330/home/25933112,WVMLS,696147,N,Y,44.5769695,-123.2702536
PAST SALE,,Single Family Residential,886 NW Oak Ave,Corvallis,OR,97330,230000,3,2.0,,1251,5227,1978,,184,,,,,http://www.redfin.com/OR/Corvallis/886-NW-Oak-Ave-97330/home/25933404,,,N,Y,44.5929566,-123.2595896
PAST SALE,October-11-2016,Single Family Residential,1650 NW Circle,Corvallis,OR,97330,235050,3,1.0,Harmon,1070,10019,1964,551,220,,Sold,,,http://www.redfin.com/OR/Corvallis/1650-NW-Circle-Blvd-97330/home/25924832,WVMLS,705780,N,Y,44.5875994,-123.2718564
PAST SALE,,Single Family Residential,1340 NE Seavy Ave,Corvallis,OR,97330,200100,3,2.0,,2005,41382,1950,,100,,,,,http://www.redfin.com/OR/Corvallis/1340-NE-Seavy-Ave-97330/home/25894242,,,N,Y,44.590915,-123.238973
PAST SALE,March-30-2018,Single Family Residential,2340 NW 13th,Corvallis,OR,97330,351000,3,2.0,Carter Rawie 2nd,1160,9148,1966,16,303,,Sold,,,http://www.redfin.com/OR/Corvallis/2340-NW-13th-St-97330/home/25901693,WVMLS,729220,N,Y,44.591806,-123.2674123
PAST SALE,January-20-2017,Single Family Residential,2105 NW 17th,Corvallis,OR,97330-1352,224000,3,1.0,Harmon Second Addition,960,9148,1965,450,233,,Sold,,,http://www.redfin.com/OR/Corvallis/2105-NW-17th-St-97330/home/25728631,WVMLS,706889,N,Y,44.5879667,-123.2723384
PAST SALE,September-26-2017,Single Family Residential,2200 NW 12th,Corvallis,OR,97330,265000,3,1.0,Carter Rawie 1st,1000,10019,1967,201,265,,Sold,,,http://www.redfin.com/OR/Corvallis/2200-NW-12th-St-97330/home/25893657,WVMLS,723329,N,Y,44.5897916,-123.2650492
PAST SALE,April-2-2018,Single Family Residential,1753 NW Taylor,Corvallis,OR,97330,302000,3,2.0,Corvallis,1008,4792,1918,13,300,,Sold,,,http://www.redfin.com/OR/Corvallis/1753-NW-Taylor-Ave-97330/home/25902430,WVMLS,728286,N,Y,44.5739518,-123.2726768
PAST SALE,August-13-2015,Single Family Residential,1830 NW Garfield,Corvallis,OR,97330,338900,4,2.0,Harman Fifth Addition,2132,9583,1965,976,159,,Sold,,,http://www.redfin.com/OR/Corvallis/1830-NW-Garfield-Ave-97330/home/25921322,WVMLS,687285,N,Y,44.5828303,-123.2734557
PAST SALE,May-29-2015,Single Family Residential,1907 NW Garryanna,Corvallis,OR,97330,224800,3,2.0,Venell Harman 2nd,1080,7841,1960,1052,208,,Sold,,,http://www.redfin.com/OR/Corvallis/1907-NW-Garryanna-St-97330/home/25894502,WVMLS,689062,N,Y,44.5876213,-123.2690783
PAST SALE,September-29-2015,Single Family Residential,1933& 1935 NW Grant,Corvallis,OR,97330,390000,0,,Corvallis,1821,18731,1916,929,214,,Sold,,,http://www.redfin.com/OR/Corvallis/1935-NW-Grant-Ave-97330/home/25894800,WVMLS,696308,N,Y,44.5796702,-123.27471
PAST SALE,September-18-2017,Single Family Residential,1310 NW 14th,Corvallis,OR,97330-4658,369000,4,2.0,Tinkham Tracts,1908,8276,1948,209,193,,Sold,,,http://www.redfin.com/OR/Corvallis/1310-NW-14th-St-97330/home/25897051,WVMLS,724456,N,Y,44.5783871,-123.2683961
PAST SALE,July-6-2016,Single Family Residential,2004 NW Harrison,Corvallis,OR,97330,273450,3,2.0,College Hill Addn,1170,4792,1931,648,234,,Sold,,,http://www.redfin.com/OR/Corvallis/2004-NW-Harrison-Blvd-97330/home/25915302,WVMLS,703397,N,Y,44.5711734,-123.2753251
PAST SALE,July-10-2017,Single Family Residential,613 NW 4th,Corvallis,OR,97330,223500,3,2.0,Dixon's Second Addn,1231,5227,1914,279,182,,Sold,,,http://www.redfin.com/OR/Corvallis/613-NW-4th-St-97330/home/45447333,WVMLS,718650,N,Y,44.5697724,-123.2590559
PAST SALE,October-26-2017,Single Family Residential,2225 NW Kings,Corvallis,OR,97330-3922,282000,3,2.0,Harman 6th Addition,1374,9148,1967,171,205,,Sold,,,http://www.redfin.com/OR/Corvallis/2225-NW-Kings-Blvd-97330/home/25914638,WVMLS,723473,N,Y,44.5894816,-123.2757303
PAST SALE,October-27-2017,Single Family Residential,1670 NW Arthur,Corvallis,OR,97330-1939,310000,3,2.0,Corvallis,1196,8712,1963,170,259,,Sold,,,http://www.redfin.com/OR/Corvallis/1670-NW-Arthur-Cir-97330/home/25921264,WVMLS,724015,N,Y,44.5859467,-123.2727045
PAST SALE,June-2-2017,Single Family Residential,964 NW Ironwood,Corvallis,OR,97330,260000,4,2.0,Ironwood,1544,8712,1977,317,168,,Sold,,,http://www.redfin.com/OR/Corvallis/964-NW-Ironwood-Ave-97330/home/25921365,WVMLS,719797,N,Y,44.5922787,-123.2591914
PAST SALE,,Single Family Residential,735 NW 16th St,Corvallis,OR,97330,270000,3,2.0,,1623,4792,1943,,166,,,,,http://www.redfin.com/OR/Corvallis/735-NW-16th-St-97330/home/25922628,,,N,Y,44.5739946,-123.2706986
PAST SALE,December-15-2017,Single Family Residential,575- 579 NW Linden,Corvallis,OR,97330,317000,4,2.0,Hammond,1800,,1969,121,176,,Sold,,,http://www.redfin.com/OR/Corvallis/575-NW-Linden-Ave-97330/home/25900403,WVMLS,724890,N,Y,44.5924715,-123.2545799
PAST SALE,,Townhouse,933 NW Sycamore Ave,Corvallis,OR,97330,180000,3,1.0,,1030,10019,1958,,175,,,,,http://www.redfin.com/OR/Corvallis/933-NW-Sycamore-Ave-97330/home/25931583,,,N,Y,44.5902888,-123.2574933
PAST SALE,July-13-2017,Single Family Residential,1005 NW Oak,Corvallis,OR,97330,282000,3,1.0,Carter Rawie,1099,9583,1960,276,257,,Sold,,,http://www.redfin.com/OR/Corvallis/1005-NW-Oak-Ave-97330/home/25901787,WVMLS,718326,N,Y,44.593125,-123.2628978
PAST SALE,June-23-2017,Single Family Residential,1029 NW 11th,Corvallis,OR,97330,264350,4,1.0,Corvallis,1460,7405,1946,296,181,,Sold,,,http://www.redfin.com/OR/Corvallis/1029-NW-11th-St-97330/home/25900014,WVMLS,718962,N,Y,44.5755335,-123.2646505
PAST SALE,,Single Family Residential,1458 NW Polk Ave,Corvallis,OR,97330,255000,2,1.0,,1021,4792,1925,,250,,,,,http://www.redfin.com/OR/Corvallis/1458-NW-Polk-Ave-97330/home/25920034,,,N,Y,44.5720201,-123.2704044
PAST SALE,March-13-2017,Single Family Residential,1860 NW Locust,Corvallis,OR,97330,300000,3,2.0,Corvallis,1448,8712,1967,398,207,,Sold,,,http://www.redfin.com/OR/Corvallis/1860-NW-Locust-St-97330/home/25932291,WVMLS,721612,N,Y,44.5893038,-123.2752865
PAST SALE,October-12-2016,Single Family Residential,530 NW 13th,Corvallis,OR,97330,199500,4,2.0,Corvallis,1975,5000,1913,550,101,,Sold,,,http://www.redfin.com/OR/Corvallis/530-NW-13th-St-97330/home/25897732,WVMLS,706931,N,Y,44.5714982,-123.2693161
PAST SALE,December-8-2017,Single Family Residential,712-714 16th,Corvallis,OR,97330,389900,6,3.0,Jobs,2005,4792,1945,128,194,,Sold,,,http://www.redfin.com/OR/Corvallis/712-NW-16th-St-97330/home/25921761,WVMLS,721694,N,Y,44.5737077,-123.2714225
PAST SALE,January-5-2017,Single Family Residential,981 NW Sequoia,Corvallis,OR,97330,270000,3,2.0,Higland Manor,1238,8712,1962,465,218,,Sold,,,http://www.redfin.com/OR/Corvallis/981-NW-Sequoia-Ave-97330/home/25893993,WVMLS,711695,N,Y,44.5911629,-123.2607447
PAST SALE,July-28-2017,Single Family Residential,1418 NW 11th,Corvallis,OR,97330-4621,275000,2,2.0,Gathercoal,1288,10019,1953,261,214,,Sold,,,http://www.redfin.com/OR/Corvallis/1418-NW-11th-St-97330/home/25926939,WVMLS,720072,N,Y,44.5800894,-123.2638242
PAST SALE,April-17-2017,Single Family Residential,515 NW 4th,Corvallis,OR,97330,299000,3,2.0,Dixon's 2nd,1289,5227,1921,363,232,,Sold,,,http://www.redfin.com/OR/Corvallis/515-NW-4th-St-97330/home/25729383,WVMLS,711324,N,Y,44.5687606,-123.2595524
PAST SALE,July-21-2017,Single Family Residential,1230 NW 10th,Corvallis,OR,97330,290000,3,2.0,Corvallis,1190,6970,1956,268,244,,Sold,,,http://www.redfin.com/OR/Corvallis/1230-NW-10th-St-97330/home/25900337,WVMLS,717032,N,Y,44.5780638,-123.262851
PAST SALE,October-5-2017,Single Family Residential,812 NW 12th,Corvallis,OR,97330,205000,2,1.0,Corvallis,840,4792,1941,192,244,,Sold,,,http://www.redfin.com/OR/Corvallis/812-NW-12th-St-97330/unit-828/home/25902919,WVMLS,724418,N,Y,44.5736317,-123.2671537
PAST SALE,,Single Family Residential,1368 NW Dream Pl,Corvallis,OR,97330,110820,4,2.0,,1304,3485,1996,,85,,,,,http://www.redfin.com/OR/Corvallis/1368-NW-Dream-Pl-97330/home/25913466,,,N,Y,44.5787413,-123.2739998
PAST SALE,June-14-2017,Single Family Residential,1524 NW Forestgreen,Corvallis,OR,97330,350000,3,2.0,Timber Hill SE 1st,1819,9148,1975,305,192,,Sold,,,http://www.redfin.com/OR/Corvallis/1524-NW-Forestgreen-Ave-97330/home/25914950,WVMLS,717625,N,Y,44.5898401,-123.2699551
PAST SALE,October-20-2017,Single Family Residential,1018 NW 9th,Corvallis,OR,97330-6145,235000,3,1.0,Corvallis,1309,11326,1952,177,180,,Sold,,,http://www.redfin.com/OR/Corvallis/1018-NW-9th-St-97330/home/25915112,WVMLS,723243,N,Y,44.5749394,-123.2628899
PAST SALE,December-22-2017,Single Family Residential,1430 NW Greeley,Corvallis,OR,97330-4655,392500,4,2.0,North Gate Estates 8th Ad,2224,8712,1966,114,176,,Sold,,,http://www.redfin.com/OR/Corvallis/1430-NW-Greeley-Ave-97330/home/25916730,WVMLS,725459,N,Y,44.5804597,-123.2687307
PAST SALE,October-11-2017,Single Family Residential,2362 NW Fairlawn,Corvallis,OR,97330-1504,300000,3,2.0,Ironwood 1st,1040,9148,1977,186,288,,Sold,,,http://www.redfin.com/OR/Corvallis/2362-NW-Fairlawn-St-97330/home/25918422,WVMLS,723280,N,Y,44.5918825,-123.2581806
PAST SALE,July-14-2017,Single Family Residential,1384 NW Dream Pl,Corvallis,OR,97330,276000,3,1.0,Habitat Place,1100,3920,1996,275,251,,Sold,,,http://www.redfin.com/OR/Corvallis/1384-NW-Dream-Pl-97330/home/25920671,WVMLS,718671,N,Y,44.5791256,-123.2742762
PAST SALE,,Single Family Residential,1350 NW 19th St,Corvallis,OR,97330,282000,4,2.0,,1712,8276,1952,,165,,,,,http://www.redfin.com/OR/Corvallis/1350-NW-19th-St-97330/home/25922817,,,N,Y,44.5791209,-123.2734282
PAST SALE,September-18-2017,Single Family Residential,1620 NW Arthur,Corvallis,OR,97330,275000,3,2.0,Harmon,1281,9148,1963,209,215,,Sold,,,http://www.redfin.com/OR/Corvallis/1620-NW-Arthur-Cir-97330/home/25922653,WVMLS,721520,N,Y,44.5848449,-123.2727332
PAST SALE,July-7-2017,Single Family Residential,1182 NW 10th,Corvallis,OR,97330,285000,5,2.0,Corvallis,1682,8276,1946,282,169,,Sold,,,http://www.redfin.com/OR/Corvallis/1182-NW-10th-St-97330/home/25923624,WVMLS,708361,N,Y,44.5773744,-123.2628583
PAST SALE,,Single Family Residential,1210 NW Garfield Ave,Corvallis,OR,97330,279100,3,1.5,,1310,10019,1956,,213,,,,,http://www.redfin.com/OR/Corvallis/1210-NW-Garfield-Ave-97330/home/25925262,,,N,Y,44.5828678,-123.2650856
PAST SALE,August-16-2016,Single Family Residential,1137 NW Dixon,Corvallis,OR,97330,225000,,4.0,Buchanan,2264,12197,1962,607,99,,Sold,,,http://www.redfin.com/OR/Corvallis/1137-NW-Dixon-St-97330/home/25929420,WVMLS,700060,N,Y,44.577044,-123.2654058
PAST SALE,August-24-2017,Single Family Residential,2130 NW 14th,Corvallis,OR,97330,310000,3,2.0,Harman 4th,1308,9148,1965,234,237,,Sold,,,http://www.redfin.com/OR/Corvallis/2130-NW-14th-St-97330/home/25928613,WVMLS,720872,N,Y,44.589118,-123.2685852
PAST SALE,,Single Family Residential,1810 NW Menlo Dr,Corvallis,OR,97330,282000,3,1.5,,1202,8712,1961,,235,,,,,http://www.redfin.com/OR/Corvallis/1810-NW-Menlo-Dr-97330/home/25932440,,,N,Y,44.5867112,-123.2706205
PAST SALE,,Single Family Residential,429 NW 7th St,Corvallis,OR,97330,245000,2,1.5,,2050,5227,1929,,120,,,,,http://www.redfin.com/OR/Corvallis/429-NW-7th-St-97330/home/25921470,,,N,Y,44.5690136,-123.26297
PAST SALE,October-13-2017,Single Family Residential,934 NW Oak,Corvallis,OR,97330-1521,300000,3,2.0,Ironwood 2nd,1238,6534,1978,184,242,,Sold,,,http://www.redfin.com/OR/Corvallis/934-NW-Oak-Ave-97330/home/25907512,WVMLS,725848,N,Y,44.592927,-123.2608494
PAST SALE,December-1-2017,Single Family Residential,1220 NW 18th,Corvallis,OR,97330-2622,371000,3,2.0,Tinkham Tracts Annex,2120,9148,1957,135,175,,Sold,,,http://www.redfin.com/OR/Corvallis/1220-NW-18th-St-97330/home/25929344,WVMLS,725283,N,Y,44.5775235,-123.2723837
PAST SALE,August-11-2017,Single Family Residential,837 NW 10th,Corvallis,OR,97330,375000,4,2.0,Corvallis,1934,7841,1955,247,194,,Sold,,,http://www.redfin.com/OR/Corvallis/837-NW-10th-St-97330/home/25919983,WVMLS,722839,N,Y,44.573276,-123.2646351
PAST SALE,,Single Family Residential,935 NW Beca Ave,Corvallis,OR,97330,240000,3,2.0,,1187,5663,1956,,202,,,,,http://www.redfin.com/OR/Corvallis/935-NW-Beca-Ave-97330/home/25900395,,,N,Y,44.5784824,-123.2620674
PAST SALE,August-31-2017,Single Family Residential,2210 NW Kings,Corvallis,OR,97330,275000,3,1.0,Harman 6th,1035,7841,1967,227,266,,Sold,,,http://www.redfin.com/OR/Corvallis/2210-NW-Kings-Blvd-97330/home/25924710,WVMLS,721390,N,Y,44.5892158,-123.2762939
PAST SALE,July-31-2017,Single Family Residential,1544 NW 12th,Corvallis,OR,97330,334900,4,2.0,Gathercoal,1805,10019,1956,258,186,,Sold,,,http://www.redfin.com/OR/Corvallis/1544-NW-12th-St-97330/home/25897252,WVMLS,724406,N,Y,44.5826339,-123.2650589
